Index,RecordingTime,Camera,Video,Empty
5257,recording_2019_07_8_6_50_am,cam_12,cam_12-11280-11400.mov,FALSE
5258,recording_2019_07_8_6_50_am,cam_12,cam_12-11400-11520.mov,FALSE
5259,recording_2019_07_8_6_50_am,cam_12,cam_12-11520-11640.mov,FALSE
5260,recording_2019_07_8_6_50_am,cam_12,cam_12-11640-11760.mov,FALSE
5261,recording_2019_07_8_6_50_am,cam_12,cam_12-11760-11880.mov,FALSE
5262,recording_2019_07_8_6_50_am,cam_12,cam_12-11880-12000.mov,FALSE
5263,recording_2019_07_8_6_50_am,cam_12,cam_12-12000-12120.mov,FALSE
5264,recording_2019_07_8_6_50_am,cam_12,cam_12-12120-12240.mov,FALSE
5265,recording_2019_07_8_6_50_am,cam_12,cam_12-12240-12360.mov,FALSE
5266,recording_2019_07_8_6_50_am,cam_12,cam_12-12360-12480.mov,FALSE
5267,recording_2019_07_8_6_50_am,cam_12,cam_12-12480-12600.mov,FALSE
5268,recording_2019_07_8_6_50_am,cam_12,cam_12-12600-12720.mov,FALSE
5269,recording_2019_07_8_6_50_am,cam_12,cam_12-12720-12840.mov,FALSE
5270,recording_2019_07_8_6_50_am,cam_12,cam_12-12840-12960.mov,FALSE
5271,recording_2019_07_8_6_50_am,cam_12,cam_12-12960-13080.mov,FALSE
5272,recording_2019_07_8_6_50_am,cam_12,cam_12-13080-13200.mov,FALSE
5273,recording_2019_07_8_6_50_am,cam_12,cam_12-13200-13320.mov,FALSE
5274,recording_2019_07_8_6_50_am,cam_12,cam_12-13320-13440.mov,FALSE
5275,recording_2019_07_8_6_50_am,cam_12,cam_12-13440-13560.mov,FALSE
5276,recording_2019_07_8_6_50_am,cam_12,cam_12-13560-13680.mov,FALSE
5277,recording_2019_07_8_6_50_am,cam_12,cam_12-13680-13800.mov,FALSE
5278,recording_2019_07_8_6_50_am,cam_12,cam_12-13800-13920.mov,FALSE
5279,recording_2019_07_8_6_50_am,cam_12,cam_12-13920-14040.mov,FALSE
5280,recording_2019_07_8_6_50_am,cam_12,cam_12-14040-14160.mov,FALSE
5281,recording_2019_07_8_6_50_am,cam_12,cam_12-14160-14280.mov,FALSE
5282,recording_2019_07_8_6_50_am,cam_12,cam_12-14280-14400.mov,FALSE
5283,recording_2019_07_8_6_50_am,cam_12,cam_12-14400-14520.mov,FALSE
5284,recording_2019_07_8_6_50_am,cam_12,cam_12-14520-14640.mov,FALSE
5285,recording_2019_07_8_6_50_am,cam_12,cam_12-14640-14760.mov,FALSE
5286,recording_2019_07_8_6_50_am,cam_12,cam_12-14760-14880.mov,FALSE
5287,recording_2019_07_8_6_50_am,cam_12,cam_12-14880-15000.mov,FALSE
5288,recording_2019_07_8_6_50_am,cam_12,cam_12-15000-15120.mov,FALSE
5289,recording_2019_07_8_6_50_am,cam_12,cam_12-15120-15240.mov,FALSE
5290,recording_2019_07_8_6_50_am,cam_12,cam_12-15240-15360.mov,FALSE
5291,recording_2019_07_8_6_50_am,cam_12,cam_12-15360-15480.mov,FALSE
5292,recording_2019_07_8_6_50_am,cam_12,cam_12-15480-15600.mov,FALSE
5293,recording_2019_07_8_6_50_am,cam_12,cam_12-15600-15720.mov,FALSE
5294,recording_2019_07_8_6_50_am,cam_12,cam_12-15720-15840.mov,FALSE
5295,recording_2019_07_8_6_50_am,cam_12,cam_12-15840-15960.mov,FALSE
5296,recording_2019_07_8_6_50_am,cam_12,cam_12-15960-16080.mov,FALSE
5297,recording_2019_07_8_6_50_am,cam_12,cam_12-16080-16200.mov,FALSE
5298,recording_2019_07_8_6_50_am,cam_12,cam_12-16200-16320.mov,FALSE
5299,recording_2019_07_8_6_50_am,cam_12,cam_12-16320-16440.mov,FALSE
5300,recording_2019_07_8_6_50_am,cam_12,cam_12-16440-16560.mov,FALSE
5301,recording_2019_07_8_6_50_am,cam_12,cam_12-16560-16680.mov,FALSE
5302,recording_2019_07_8_6_50_am,cam_12,cam_12-16680-16800.mov,FALSE
5303,recording_2019_07_8_6_50_am,cam_12,cam_12-16800-16920.mov,FALSE
5304,recording_2019_07_8_6_50_am,cam_12,cam_12-16920-17040.mov,FALSE
5305,recording_2019_07_8_6_50_am,cam_12,cam_12-17040-17160.mov,FALSE
5306,recording_2019_07_8_6_50_am,cam_12,cam_12-17160-17280.mov,FALSE
5307,recording_2019_07_8_6_50_am,cam_12,cam_12-17280-17400.mov,FALSE
5308,recording_2019_07_8_6_50_am,cam_12,cam_12-17400-17520.mov,FALSE
5309,recording_2019_07_8_6_50_am,cam_12,cam_12-17520-17640.mov,FALSE
5310,recording_2019_07_8_6_50_am,cam_12,cam_12-17640-17760.mov,FALSE
5311,recording_2019_07_8_6_50_am,cam_12,cam_12-17760-17880.mov,FALSE
5312,recording_2019_07_8_6_50_am,cam_12,cam_12-17880-18000.mov,FALSE
5313,recording_2019_07_8_6_50_am,cam_12,cam_12-18000-18120.mov,FALSE
5314,recording_2019_07_8_6_50_am,cam_12,cam_12-18120-18240.mov,FALSE
5315,recording_2019_07_8_6_50_am,cam_12,cam_12-18240-18360.mov,FALSE
5316,recording_2019_07_8_6_50_am,cam_12,cam_12-18360-18480.mov,FALSE
5317,recording_2019_07_8_6_50_am,cam_12,cam_12-18480-18600.mov,FALSE
5318,recording_2019_07_8_6_50_am,cam_12,cam_12-18600-18720.mov,FALSE
5319,recording_2019_07_8_6_50_am,cam_12,cam_12-18720-18840.mov,FALSE
5320,recording_2019_07_8_6_50_am,cam_12,cam_12-18840-18960.mov,FALSE
5321,recording_2019_07_8_6_50_am,cam_12,cam_12-18960-19080.mov,FALSE
5322,recording_2019_07_8_6_50_am,cam_12,cam_12-19080-19200.mov,FALSE
5323,recording_2019_07_8_6_50_am,cam_12,cam_12-19200-19320.mov,FALSE
5324,recording_2019_07_8_6_50_am,cam_12,cam_12-19320-19440.mov,FALSE
5325,recording_2019_07_8_6_50_am,cam_12,cam_12-19440-19560.mov,FALSE
5326,recording_2019_07_8_6_50_am,cam_12,cam_12-19560-19680.mov,FALSE
5327,recording_2019_07_8_6_50_am,cam_12,cam_12-19680-19800.mov,FALSE
5328,recording_2019_07_8_6_50_am,cam_12,cam_12-19800-19920.mov,FALSE
5329,recording_2019_07_8_6_50_am,cam_12,cam_12-19920-20040.mov,FALSE
5330,recording_2019_07_8_6_50_am,cam_12,cam_12-20040-20160.mov,FALSE
5331,recording_2019_07_8_6_50_am,cam_12,cam_12-20160-20280.mov,FALSE
5332,recording_2019_07_8_6_50_am,cam_12,cam_12-20280-20400.mov,FALSE
5333,recording_2019_07_8_6_50_am,cam_12,cam_12-20400-20520.mov,FALSE
5334,recording_2019_07_8_6_50_am,cam_12,cam_12-20520-20640.mov,FALSE
5335,recording_2019_07_8_6_50_am,cam_12,cam_12-20640-20760.mov,FALSE
5336,recording_2019_07_8_6_50_am,cam_12,cam_12-20760-20880.mov,FALSE
5337,recording_2019_07_8_6_50_am,cam_12,cam_12-20880-21000.mov,FALSE
5338,recording_2019_07_8_6_50_am,cam_12,cam_12-21000-21120.mov,FALSE
5339,recording_2019_07_8_6_50_am,cam_12,cam_12-21120-21240.mov,FALSE
5340,recording_2019_07_8_6_50_am,cam_12,cam_12-21240-21360.mov,FALSE
5341,recording_2019_07_8_6_50_am,cam_12,cam_12-21360-21480.mov,FALSE
5342,recording_2019_07_8_6_50_am,cam_12,cam_12-21480-21600.mov,FALSE
5343,recording_2019_07_8_6_50_am,cam_12,cam_12-21600-21720.mov,FALSE
5344,recording_2019_07_8_6_50_am,cam_12,cam_12-21720-21840.mov,FALSE
5345,recording_2019_07_8_6_50_am,cam_12,cam_12-21840-21960.mov,FALSE
5346,recording_2019_07_8_6_50_am,cam_12,cam_12-21960-22080.mov,FALSE
5347,recording_2019_07_8_6_50_am,cam_12,cam_12-22080-22200.mov,FALSE
5348,recording_2019_07_8_6_50_am,cam_12,cam_12-22200-22320.mov,FALSE
5349,recording_2019_07_8_6_50_am,cam_12,cam_12-22320-22440.mov,FALSE
5350,recording_2019_07_8_6_50_am,cam_12,cam_12-22440-22560.mov,FALSE
5351,recording_2019_07_8_6_50_am,cam_12,cam_12-22560-22680.mov,FALSE
5352,recording_2019_07_8_6_50_am,cam_12,cam_12-22680-22800.mov,FALSE
5353,recording_2019_07_8_6_50_am,cam_12,cam_12-22800-22920.mov,FALSE
5354,recording_2019_07_8_6_50_am,cam_12,cam_12-22920-23040.mov,FALSE
5355,recording_2019_07_8_6_50_am,cam_12,cam_12-23040-23160.mov,FALSE
5356,recording_2019_07_8_6_50_am,cam_12,cam_12-23160-23280.mov,FALSE
5357,recording_2019_07_8_6_50_am,cam_12,cam_12-23280-23400.mov,FALSE
5358,recording_2019_07_8_6_50_am,cam_12,cam_12-23400-23520.mov,FALSE
5359,recording_2019_07_8_6_50_am,cam_12,cam_12-23520-23640.mov,FALSE
5360,recording_2019_07_8_6_50_am,cam_12,cam_12-23640-23760.mov,FALSE
5361,recording_2019_07_8_6_50_am,cam_12,cam_12-23760-23880.mov,FALSE
5362,recording_2019_07_8_6_50_am,cam_12,cam_12-23880-24000.mov,FALSE
5363,recording_2019_07_8_6_50_am,cam_12,cam_12-24000-24120.mov,FALSE
5364,recording_2019_07_8_6_50_am,cam_12,cam_12-24120-24240.mov,FALSE
5365,recording_2019_07_8_6_50_am,cam_12,cam_12-24240-24360.mov,FALSE
5366,recording_2019_07_8_6_50_am,cam_12,cam_12-24360-24480.mov,FALSE
5367,recording_2019_07_8_6_50_am,cam_12,cam_12-24480-24600.mov,FALSE
5368,recording_2019_07_8_6_50_am,cam_12,cam_12-24600-24720.mov,FALSE
5369,recording_2019_07_8_6_50_am,cam_12,cam_12-24720-24840.mov,FALSE
5370,recording_2019_07_8_6_50_am,cam_12,cam_12-24840-24960.mov,FALSE
5371,recording_2019_07_8_6_50_am,cam_12,cam_12-24960-25080.mov,FALSE
5372,recording_2019_07_8_6_50_am,cam_12,cam_12-25080-25200.mov,FALSE
5373,recording_2019_07_8_6_50_am,cam_12,cam_12-25200-25320.mov,FALSE
5374,recording_2019_07_8_6_50_am,cam_12,cam_12-25320-25440.mov,FALSE
5375,recording_2019_07_8_6_50_am,cam_12,cam_12-25440-25560.mov,FALSE
5376,recording_2019_07_8_6_50_am,cam_12,cam_12-25560-25680.mov,FALSE
5377,recording_2019_07_8_6_50_am,cam_12,cam_12-25680-25800.mov,FALSE
5378,recording_2019_07_8_6_50_am,cam_12,cam_12-25800-25920.mov,FALSE
5379,recording_2019_07_8_6_50_am,cam_12,cam_12-25920-26040.mov,FALSE
5380,recording_2019_07_8_6_50_am,cam_12,cam_12-26040-26160.mov,FALSE
5381,recording_2019_07_8_6_50_am,cam_12,cam_12-26160-26280.mov,FALSE
5382,recording_2019_07_8_6_50_am,cam_12,cam_12-26280-26400.mov,FALSE
5383,recording_2019_07_8_6_50_am,cam_12,cam_12-26400-26520.mov,FALSE
5384,recording_2019_07_8_6_50_am,cam_12,cam_12-26520-26640.mov,FALSE
5385,recording_2019_07_8_6_50_am,cam_12,cam_12-26640-26760.mov,FALSE
5386,recording_2019_07_8_6_50_am,cam_12,cam_12-26760-26880.mov,FALSE
5387,recording_2019_07_8_6_50_am,cam_12,cam_12-26880-27000.mov,FALSE
5388,recording_2019_07_8_6_50_am,cam_12,cam_12-27000-27120.mov,FALSE
5389,recording_2019_07_8_6_50_am,cam_12,cam_12-27120-27240.mov,FALSE
5390,recording_2019_07_8_6_50_am,cam_12,cam_12-27240-27360.mov,FALSE
5391,recording_2019_07_8_6_50_am,cam_12,cam_12-27360-27480.mov,FALSE
5392,recording_2019_07_8_6_50_am,cam_12,cam_12-27480-27600.mov,FALSE
5393,recording_2019_07_8_6_50_am,cam_12,cam_12-27600-27720.mov,FALSE
5394,recording_2019_07_8_6_50_am,cam_12,cam_12-27720-27840.mov,FALSE
5395,recording_2019_07_8_6_50_am,cam_12,cam_12-27840-27960.mov,FALSE
5396,recording_2019_07_8_6_50_am,cam_12,cam_12-27960-28080.mov,FALSE
5397,recording_2019_07_8_6_50_am,cam_12,cam_12-28080-28200.mov,FALSE
5398,recording_2019_07_8_6_50_am,cam_12,cam_12-28200-28320.mov,FALSE
5399,recording_2019_07_8_6_50_am,cam_12,cam_12-28320-28440.mov,FALSE
5400,recording_2019_07_8_6_50_am,cam_12,cam_12-28440-28560.mov,FALSE
5401,recording_2019_07_8_6_50_am,cam_12,cam_12-28560-28680.mov,FALSE
5402,recording_2019_07_8_6_50_am,cam_12,cam_12-28680-28800.mov,FALSE
5403,recording_2019_07_8_6_50_am,cam_12,cam_12-28800-28920.mov,FALSE
5404,recording_2019_07_8_6_50_am,cam_12,cam_12-28920-29040.mov,FALSE
5405,recording_2019_07_8_6_50_am,cam_12,cam_12-29040-29160.mov,FALSE
5406,recording_2019_07_8_6_50_am,cam_12,cam_12-29160-29280.mov,FALSE
5407,recording_2019_07_8_6_50_am,cam_12,cam_12-29280-29400.mov,FALSE
5408,recording_2019_07_8_6_50_am,cam_12,cam_12-29400-29520.mov,FALSE
5409,recording_2019_07_8_6_50_am,cam_12,cam_12-29520-29640.mov,FALSE
5410,recording_2019_07_8_6_50_am,cam_12,cam_12-29640-29760.mov,FALSE
5411,recording_2019_07_8_6_50_am,cam_12,cam_12-29760-29880.mov,FALSE
5412,recording_2019_07_8_6_50_am,cam_12,cam_12-29880-30000.mov,FALSE
5413,recording_2019_07_8_6_50_am,cam_12,cam_12-30000-30120.mov,FALSE
5414,recording_2019_07_8_6_50_am,cam_12,cam_12-30120-30240.mov,FALSE
5415,recording_2019_07_8_6_50_am,cam_12,cam_12-30240-30360.mov,FALSE
5416,recording_2019_07_8_6_50_am,cam_12,cam_12-30360-30480.mov,FALSE
5417,recording_2019_07_8_6_50_am,cam_12,cam_12-30480-30600.mov,FALSE
5418,recording_2019_07_8_6_50_am,cam_12,cam_12-30600-30720.mov,FALSE
5419,recording_2019_07_8_6_50_am,cam_12,cam_12-30720-30840.mov,FALSE
5420,recording_2019_07_8_6_50_am,cam_12,cam_12-30840-30960.mov,FALSE
5421,recording_2019_07_8_6_50_am,cam_12,cam_12-30960-31080.mov,FALSE
5422,recording_2019_07_8_6_50_am,cam_12,cam_12-31080-31200.mov,FALSE
5423,recording_2019_07_8_6_50_am,cam_12,cam_12-31200-31320.mov,FALSE
5424,recording_2019_07_8_6_50_am,cam_12,cam_12-31320-31440.mov,FALSE
5425,recording_2019_07_8_6_50_am,cam_12,cam_12-31440-31560.mov,FALSE
5426,recording_2019_07_8_6_50_am,cam_12,cam_12-31560-31680.mov,FALSE
5427,recording_2019_07_8_6_50_am,cam_12,cam_12-31680-31800.mov,FALSE
5428,recording_2019_07_8_6_50_am,cam_12,cam_12-31800-31920.mov,FALSE
5429,recording_2019_07_8_6_50_am,cam_12,cam_12-31920-32040.mov,FALSE
5430,recording_2019_07_8_6_50_am,cam_12,cam_12-32040-32160.mov,FALSE
5431,recording_2019_07_8_6_50_am,cam_12,cam_12-32160-32280.mov,FALSE
5432,recording_2019_07_8_6_50_am,cam_12,cam_12-32280-32400.mov,FALSE
5433,recording_2019_07_8_6_50_am,cam_12,cam_12-32400-32520.mov,FALSE
5434,recording_2019_07_8_6_50_am,cam_12,cam_12-32520-32640.mov,FALSE
5435,recording_2019_07_8_6_50_am,cam_12,cam_12-32640-32760.mov,FALSE
5436,recording_2019_07_8_6_50_am,cam_12,cam_12-32760-32880.mov,FALSE
5437,recording_2019_07_8_6_50_am,cam_12,cam_12-32880-33000.mov,FALSE
5438,recording_2019_07_8_6_50_am,cam_12,cam_12-33000-33120.mov,FALSE
5439,recording_2019_07_8_6_50_am,cam_12,cam_12-33120-33240.mov,FALSE
5440,recording_2019_07_8_6_50_am,cam_12,cam_12-33240-33360.mov,FALSE
5441,recording_2019_07_8_6_50_am,cam_12,cam_12-33360-33480.mov,FALSE
5442,recording_2019_07_8_6_50_am,cam_12,cam_12-33480-33600.mov,FALSE
5443,recording_2019_07_8_6_50_am,cam_12,cam_12-33600-33720.mov,FALSE
5444,recording_2019_07_8_6_50_am,cam_12,cam_12-33720-33840.mov,FALSE
5445,recording_2019_07_8_6_50_am,cam_12,cam_12-33840-33960.mov,FALSE
5446,recording_2019_07_8_6_50_am,cam_12,cam_12-33960-34080.mov,FALSE
5447,recording_2019_07_8_6_50_am,cam_12,cam_12-34080-34200.mov,FALSE
5448,recording_2019_07_8_6_50_am,cam_12,cam_12-34200-34320.mov,FALSE
5449,recording_2019_07_8_6_50_am,cam_12,cam_12-34320-34440.mov,FALSE
5450,recording_2019_07_8_6_50_am,cam_12,cam_12-34440-34560.mov,FALSE
5451,recording_2019_07_8_6_50_am,cam_12,cam_12-34560-34680.mov,FALSE
5452,recording_2019_07_8_6_50_am,cam_12,cam_12-34680-34800.mov,FALSE
5453,recording_2019_07_8_6_50_am,cam_12,cam_12-34800-34920.mov,FALSE
5454,recording_2019_07_8_6_50_am,cam_12,cam_12-34920-35040.mov,FALSE
5455,recording_2019_07_8_6_50_am,cam_12,cam_12-35040-35160.mov,FALSE
5456,recording_2019_07_8_6_50_am,cam_12,cam_12-35160-35280.mov,FALSE
5457,recording_2019_07_8_6_50_am,cam_12,cam_12-35280-35400.mov,FALSE
5458,recording_2019_07_8_6_50_am,cam_12,cam_12-35400-35520.mov,FALSE
5459,recording_2019_07_8_6_50_am,cam_12,cam_12-35520-35640.mov,FALSE
5460,recording_2019_07_8_6_50_am,cam_12,cam_12-35640-35760.mov,FALSE
5461,recording_2019_07_8_6_50_am,cam_12,cam_12-35760-35880.mov,FALSE
5462,recording_2019_07_8_6_50_am,cam_12,cam_12-35880-36000.mov,FALSE
5463,recording_2019_07_8_6_50_am,cam_13,cam_13-00000-00120.mov,FALSE
5464,recording_2019_07_8_6_50_am,cam_13,cam_13-00120-00240.mov,FALSE
5465,recording_2019_07_8_6_50_am,cam_13,cam_13-00240-00360.mov,FALSE
5466,recording_2019_07_8_6_50_am,cam_13,cam_13-00360-00480.mov,FALSE
5467,recording_2019_07_8_6_50_am,cam_13,cam_13-00480-00600.mov,FALSE
5468,recording_2019_07_8_6_50_am,cam_13,cam_13-00600-00720.mov,FALSE
5469,recording_2019_07_8_6_50_am,cam_13,cam_13-00720-00840.mov,FALSE
5470,recording_2019_07_8_6_50_am,cam_13,cam_13-00840-00960.mov,FALSE
5471,recording_2019_07_8_6_50_am,cam_13,cam_13-00960-01080.mov,FALSE
5472,recording_2019_07_8_6_50_am,cam_13,cam_13-01080-01200.mov,FALSE
5473,recording_2019_07_8_6_50_am,cam_13,cam_13-01200-01320.mov,FALSE
5474,recording_2019_07_8_6_50_am,cam_13,cam_13-01320-01440.mov,FALSE
5475,recording_2019_07_8_6_50_am,cam_13,cam_13-01440-01560.mov,FALSE
5476,recording_2019_07_8_6_50_am,cam_13,cam_13-01560-01680.mov,FALSE
5477,recording_2019_07_8_6_50_am,cam_13,cam_13-01680-01800.mov,FALSE
5478,recording_2019_07_8_6_50_am,cam_13,cam_13-01800-01920.mov,FALSE
5479,recording_2019_07_8_6_50_am,cam_13,cam_13-01920-02040.mov,FALSE
5480,recording_2019_07_8_6_50_am,cam_13,cam_13-02040-02160.mov,FALSE
5481,recording_2019_07_8_6_50_am,cam_13,cam_13-02160-02280.mov,FALSE
5482,recording_2019_07_8_6_50_am,cam_13,cam_13-02280-02400.mov,FALSE
5483,recording_2019_07_8_6_50_am,cam_13,cam_13-02400-02520.mov,FALSE
5484,recording_2019_07_8_6_50_am,cam_13,cam_13-02520-02640.mov,FALSE
5485,recording_2019_07_8_6_50_am,cam_13,cam_13-02640-02760.mov,FALSE
5486,recording_2019_07_8_6_50_am,cam_13,cam_13-02760-02880.mov,FALSE
5487,recording_2019_07_8_6_50_am,cam_13,cam_13-02880-03000.mov,FALSE
5488,recording_2019_07_8_6_50_am,cam_13,cam_13-03000-03120.mov,FALSE
5489,recording_2019_07_8_6_50_am,cam_13,cam_13-03120-03240.mov,FALSE
5490,recording_2019_07_8_6_50_am,cam_13,cam_13-03240-03360.mov,FALSE
5491,recording_2019_07_8_6_50_am,cam_13,cam_13-03360-03480.mov,FALSE
5492,recording_2019_07_8_6_50_am,cam_13,cam_13-03480-03600.mov,FALSE
5493,recording_2019_07_8_6_50_am,cam_13,cam_13-03600-03720.mov,FALSE
5494,recording_2019_07_8_6_50_am,cam_13,cam_13-03720-03840.mov,FALSE
5495,recording_2019_07_8_6_50_am,cam_13,cam_13-03840-03960.mov,FALSE
5496,recording_2019_07_8_6_50_am,cam_13,cam_13-03960-04080.mov,FALSE
5497,recording_2019_07_8_6_50_am,cam_13,cam_13-04080-04200.mov,FALSE
5498,recording_2019_07_8_6_50_am,cam_13,cam_13-04200-04320.mov,FALSE
5499,recording_2019_07_8_6_50_am,cam_13,cam_13-04320-04440.mov,FALSE
5500,recording_2019_07_8_6_50_am,cam_13,cam_13-04440-04560.mov,FALSE
5501,recording_2019_07_8_6_50_am,cam_13,cam_13-04560-04680.mov,FALSE
5502,recording_2019_07_8_6_50_am,cam_13,cam_13-04680-04800.mov,FALSE
5503,recording_2019_07_8_6_50_am,cam_13,cam_13-04800-04920.mov,FALSE
5504,recording_2019_07_8_6_50_am,cam_13,cam_13-04920-05040.mov,FALSE
5505,recording_2019_07_8_6_50_am,cam_13,cam_13-05040-05160.mov,FALSE
5506,recording_2019_07_8_6_50_am,cam_13,cam_13-05160-05280.mov,FALSE
5507,recording_2019_07_8_6_50_am,cam_13,cam_13-05280-05400.mov,FALSE
5508,recording_2019_07_8_6_50_am,cam_13,cam_13-05400-05520.mov,FALSE
5509,recording_2019_07_8_6_50_am,cam_13,cam_13-05520-05640.mov,FALSE
5510,recording_2019_07_8_6_50_am,cam_13,cam_13-05640-05760.mov,FALSE
5511,recording_2019_07_8_6_50_am,cam_13,cam_13-05760-05880.mov,FALSE
5512,recording_2019_07_8_6_50_am,cam_13,cam_13-05880-06000.mov,FALSE
5513,recording_2019_07_8_6_50_am,cam_13,cam_13-06000-06120.mov,FALSE
5514,recording_2019_07_8_6_50_am,cam_13,cam_13-06120-06240.mov,FALSE
5515,recording_2019_07_8_6_50_am,cam_13,cam_13-06240-06360.mov,FALSE
5516,recording_2019_07_8_6_50_am,cam_13,cam_13-06360-06480.mov,FALSE
5517,recording_2019_07_8_6_50_am,cam_13,cam_13-06480-06600.mov,FALSE
5518,recording_2019_07_8_6_50_am,cam_13,cam_13-06600-06720.mov,FALSE
5519,recording_2019_07_8_6_50_am,cam_13,cam_13-06720-06840.mov,FALSE
5520,recording_2019_07_8_6_50_am,cam_13,cam_13-06840-06960.mov,FALSE
5521,recording_2019_07_8_6_50_am,cam_13,cam_13-06960-07080.mov,FALSE
5522,recording_2019_07_8_6_50_am,cam_13,cam_13-07080-07200.mov,FALSE
5523,recording_2019_07_8_6_50_am,cam_13,cam_13-07200-07320.mov,FALSE
5524,recording_2019_07_8_6_50_am,cam_13,cam_13-07320-07440.mov,FALSE
5525,recording_2019_07_8_6_50_am,cam_13,cam_13-07440-07560.mov,FALSE
5526,recording_2019_07_8_6_50_am,cam_13,cam_13-07560-07680.mov,FALSE
5527,recording_2019_07_8_6_50_am,cam_13,cam_13-07680-07800.mov,FALSE
5528,recording_2019_07_8_6_50_am,cam_13,cam_13-07800-07920.mov,FALSE
5529,recording_2019_07_8_6_50_am,cam_13,cam_13-07920-08040.mov,FALSE
5530,recording_2019_07_8_6_50_am,cam_13,cam_13-08040-08160.mov,FALSE
5531,recording_2019_07_8_6_50_am,cam_13,cam_13-08160-08280.mov,FALSE
5532,recording_2019_07_8_6_50_am,cam_13,cam_13-08280-08400.mov,FALSE
5533,recording_2019_07_8_6_50_am,cam_13,cam_13-08400-08520.mov,FALSE
5534,recording_2019_07_8_6_50_am,cam_13,cam_13-08520-08640.mov,FALSE
5535,recording_2019_07_8_6_50_am,cam_13,cam_13-08640-08760.mov,FALSE
5536,recording_2019_07_8_6_50_am,cam_13,cam_13-08760-08880.mov,FALSE
5537,recording_2019_07_8_6_50_am,cam_13,cam_13-08880-09000.mov,FALSE
5538,recording_2019_07_8_6_50_am,cam_13,cam_13-09000-09120.mov,FALSE
5539,recording_2019_07_8_6_50_am,cam_13,cam_13-09120-09240.mov,FALSE
5540,recording_2019_07_8_6_50_am,cam_13,cam_13-09240-09360.mov,FALSE
5541,recording_2019_07_8_6_50_am,cam_13,cam_13-09360-09480.mov,FALSE
5542,recording_2019_07_8_6_50_am,cam_13,cam_13-09480-09600.mov,FALSE
5543,recording_2019_07_8_6_50_am,cam_13,cam_13-09600-09720.mov,FALSE
5544,recording_2019_07_8_6_50_am,cam_13,cam_13-09720-09840.mov,FALSE
5545,recording_2019_07_8_6_50_am,cam_13,cam_13-09840-09960.mov,FALSE
5546,recording_2019_07_8_6_50_am,cam_13,cam_13-09960-10080.mov,FALSE
5547,recording_2019_07_8_6_50_am,cam_13,cam_13-10080-10200.mov,FALSE
5548,recording_2019_07_8_6_50_am,cam_13,cam_13-10200-10320.mov,FALSE
5549,recording_2019_07_8_6_50_am,cam_13,cam_13-10320-10440.mov,FALSE
5550,recording_2019_07_8_6_50_am,cam_13,cam_13-10440-10560.mov,FALSE
5551,recording_2019_07_8_6_50_am,cam_13,cam_13-10560-10680.mov,FALSE
5552,recording_2019_07_8_6_50_am,cam_13,cam_13-10680-10800.mov,FALSE
5553,recording_2019_07_8_6_50_am,cam_13,cam_13-10800-10920.mov,FALSE
5554,recording_2019_07_8_6_50_am,cam_13,cam_13-10920-11040.mov,FALSE
5555,recording_2019_07_8_6_50_am,cam_13,cam_13-11040-11160.mov,FALSE
5556,recording_2019_07_8_6_50_am,cam_13,cam_13-11160-11280.mov,FALSE
5557,recording_2019_07_8_6_50_am,cam_13,cam_13-11280-11400.mov,FALSE
5558,recording_2019_07_8_6_50_am,cam_13,cam_13-11400-11520.mov,FALSE
5559,recording_2019_07_8_6_50_am,cam_13,cam_13-11520-11640.mov,FALSE
5560,recording_2019_07_8_6_50_am,cam_13,cam_13-11640-11760.mov,FALSE
5561,recording_2019_07_8_6_50_am,cam_13,cam_13-11760-11880.mov,FALSE
5562,recording_2019_07_8_6_50_am,cam_13,cam_13-11880-12000.mov,FALSE
5563,recording_2019_07_8_6_50_am,cam_13,cam_13-12000-12120.mov,FALSE
5564,recording_2019_07_8_6_50_am,cam_13,cam_13-12120-12240.mov,FALSE
5565,recording_2019_07_8_6_50_am,cam_13,cam_13-12240-12360.mov,FALSE
5566,recording_2019_07_8_6_50_am,cam_13,cam_13-12360-12480.mov,FALSE
5567,recording_2019_07_8_6_50_am,cam_13,cam_13-12480-12600.mov,FALSE
5568,recording_2019_07_8_6_50_am,cam_13,cam_13-12600-12720.mov,FALSE
5569,recording_2019_07_8_6_50_am,cam_13,cam_13-12720-12840.mov,FALSE
5570,recording_2019_07_8_6_50_am,cam_13,cam_13-12840-12960.mov,FALSE
5571,recording_2019_07_8_6_50_am,cam_13,cam_13-12960-13080.mov,FALSE
5572,recording_2019_07_8_6_50_am,cam_13,cam_13-13080-13200.mov,FALSE
5573,recording_2019_07_8_6_50_am,cam_13,cam_13-13200-13320.mov,FALSE
5574,recording_2019_07_8_6_50_am,cam_13,cam_13-13320-13440.mov,FALSE
5575,recording_2019_07_8_6_50_am,cam_13,cam_13-13440-13560.mov,FALSE
5576,recording_2019_07_8_6_50_am,cam_13,cam_13-13560-13680.mov,FALSE
5577,recording_2019_07_8_6_50_am,cam_13,cam_13-13680-13800.mov,FALSE
5578,recording_2019_07_8_6_50_am,cam_13,cam_13-13800-13920.mov,FALSE
5579,recording_2019_07_8_6_50_am,cam_13,cam_13-13920-14040.mov,FALSE
5580,recording_2019_07_8_6_50_am,cam_13,cam_13-14040-14160.mov,FALSE
5581,recording_2019_07_8_6_50_am,cam_13,cam_13-14160-14280.mov,FALSE
